project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_issues,species_individual_name,transcriber,confidence,abundance,min0_voc,min0_start,min0_freq_range,min0_tag_duration,min1_voc,min1_start,min1_freq_range,min1_tag_duration,min2_voc,min2_start,min2_freq_range,min2_tag_duration,daily_weather_station_nm,task_status,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,task_comment,species_comment,original_file_name,tagged_in_wildtrax
Edge Communities,BU,P-P15-23-65,2021-06-08,22:40:00,Active,56.090080,-115.279713,,COYE,Geothlypis trichas,Common Yellowthroat,AVES,3m 1SPR,None,None,Light,None,None,1,Nola Sheets,Confident,1,Song,10.5,1.68kHz to 5.65kHz,1.73,,,,,,,,,RED EARTH,Transcribed,546.00m,51km,0.90,16.70,8.80,,,0.40,,RED EARTH,546.00m,51km,8.60,2.50,66,0.00,11,5,,95.60,,,NA,,,,,P-P15-23-65_20210608_224000.wav,t
Edge Communities,BU,P-P15-23-65,2021-06-08,22:40:00,Active,56.090080,-115.279713,,AMRO,Turdus migratorius,American Robin,AVES,3m 1SPR,None,None,Light,None,None,1,Nola Sheets,Unknown far,1,Song,12.8,0.93kHz to 4.67kHz,2.00,,,,,,,,,RED EARTH,Transcribed,546.00m,51km,0.90,16.70,8.80,,,0.40,,RED EARTH,546.00m,51km,8.60,2.50,66,0.00,11,5,,95.60,,,NA,,,,,P-P15-23-65_20210608_224000.wav,t
Edge Communities,BU,P-P15-23-65,2021-06-08,22:40:00,Active,56.090080,-115.279713,,CCSP,Spizella pallida,Clay-colored Sparrow,AVES,3m 1SPR,None,None,Light,None,None,1,Nola Sheets,Confident,1,Song,22.5,3.08kHz to 7.10kHz,3.48,,,,,,,,,RED EARTH,Transcribed,546.00m,51km,0.90,16.70,8.80,,,0.40,,RED EARTH,546.00m,51km,8.60,2.50,66,0.00,11,5,,95.60,,,NA,,,,,P-P15-23-65_20210608_224000.wav,t
Edge Communities,BU,P-P15-23-65,2021-06-08,22:40:00,Active,56.090080,-115.279713,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,Light,None,None,1,Nola Sheets,Confident,1,Song,30.3,0.79kHz to 4.90kHz,1.36,,,,,,,,,RED EARTH,Transcribed,546.00m,51km,0.90,16.70,8.80,,,0.40,,RED EARTH,546.00m,51km,8.60,2.50,66,0.00,11,5,,95.60,,,NA,,,,,P-P15-23-65_20210608_224000.wav,t
Edge Communities,BU,P-P15-23-65,2021-06-08,22:40:00,Active,56.090080,-115.279713,,CCSP,Spizella pallida,Clay-colored Sparrow,AVES,3m 1SPR,None,None,Light,None,None,2,Nola Sheets,Confident,1,Song,38.2,2.10kHz to 11.21kHz,4.31,,,,,,,,,RED EARTH,Transcribed,546.00m,51km,0.90,16.70,8.80,,,0.40,,RED EARTH,546.00m,51km,8.60,2.50,66,0.00,11,5,,95.60,,,NA,,,,,P-P15-23-65_20210608_224000.wav,t
Edge Communities,BU,R-P15-19-103,2021-06-09,05:20:00,Active,55.262500,-113.481770,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,To Be Checked,1,Song,0.0,1.96kHz to 6.86kHz,1.33,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,35km,8.60,17.90,13.20,,,4.10,,PLEASANT VIEW,649.00m,35km,9.40,8.40,93,0.00,8,14,,,,,NA,,,,"can be heard/seen better at 7 and 59 seconds but song is getting mixed with notes from REVI and other species, making ID difficult",R-P15-19-103_20210609_052000.wav,t
Edge Communities,BU,R-P15-19-103,2021-06-09,05:20:00,Active,55.262500,-113.481770,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,1,Song,0.1,1.45kHz to 10.13kHz,1.08,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,35km,8.60,17.90,13.20,,,4.10,,PLEASANT VIEW,649.00m,35km,9.40,8.40,93,0.00,8,14,,,,,NA,,,,,R-P15-19-103_20210609_052000.wav,t
Edge Communities,BU,R-P15-19-103,2021-06-09,05:20:00,Active,55.262500,-113.481770,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,2,Song,0.1,0.47kHz to 5.18kHz,9.51,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,35km,8.60,17.90,13.20,,,4.10,,PLEASANT VIEW,649.00m,35km,9.40,8.40,93,0.00,8,14,,,,,NA,,,,,R-P15-19-103_20210609_052000.wav,t
Edge Communities,BU,P-P10-2-15,2021-06-09,05:20:00,Active,49.453560,-114.275509,,WISN,Gallinago delicata,Wilson's Snipe,AVES,3m 1SPR,None,None,None,None,None,2,Hannah Phillips,Confident,1,Song,0.2,0.19kHz to 1.59kHz,2.74,,,,,,,,,BEAVER MINES,Transcribed,1257.00m,7km,7.50,15.20,11.30,,,3.40,,BEAVER MINES,1257.00m,7km,7.70,5.70,87,0.00,32,6,,87.48,,,NA,,,Merlin - indigo bunting?,,P-P10-2-15_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,AMRO,Turdus migratorius,American Robin,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,0.2,1.35kHz to 4.20kHz,3.60,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,P-P10-2-15,2021-06-09,05:20:00,Active,49.453560,-114.275509,,EVGR,Coccothraustes vespertinus,Evening Grosbeak,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,0.4,0.47kHz to 7.05kHz,0.73,,,,,,,,,BEAVER MINES,Transcribed,1257.00m,7km,7.50,15.20,11.30,,,3.40,,BEAVER MINES,1257.00m,7km,7.70,5.70,87,0.00,32,6,,87.48,,,NA,,,Merlin - indigo bunting?,,P-P10-2-15_20210609_052000.wav,t
Edge Communities,BU,R-P15-19-103,2021-06-09,05:20:00,Active,55.262500,-113.481770,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,1,Song,0.6,2.66kHz to 4.95kHz,3.30,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,35km,8.60,17.90,13.20,,,4.10,,PLEASANT VIEW,649.00m,35km,9.40,8.40,93,0.00,8,14,,,,,NA,,,,,R-P15-19-103_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,0.7,2.52kHz to 9.15kHz,1.73,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,CANG,Branta canadensis,Canada Goose,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Call,0.9,0.79kHz to 2.80kHz,0.74,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,LINO, ,Light continuous industrial noise,ABIOTIC,3m 1SPR,None,Light,None,Light,None,1,bprobinson@live.ca,Confident,1,Non-vocal,1.0,0.05kHz to 11.30kHz,5.09,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,1.2,1.54kHz to 6.91kHz,1.01,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,YERA,Coturnicops noveboracensis,Yellow Rail,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,2,Song,1.5,0.61kHz to 2.71kHz,11.79,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,P-P10-2-15,2021-06-09,05:20:00,Active,49.453560,-114.275509,,UNPA, ,Unidentified Passerine,AVES,3m 1SPR,None,None,None,None,None,2,Hannah Phillips,Unknown far,1,Song,1.7,2.57kHz to 7.80kHz,3.01,,,,,,,,,BEAVER MINES,Transcribed,1257.00m,7km,7.50,15.20,11.30,,,3.40,,BEAVER MINES,1257.00m,7km,7.70,5.70,87,0.00,32,6,,87.48,,,NA,,,Merlin - indigo bunting?,,P-P10-2-15_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,Light,None,Light,None,1,bprobinson@live.ca,Confident,1,Song,1.9,3.27kHz to 5.88kHz,3.74,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,1.9,2.61kHz to 6.82kHz,3.38,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,P-P10-2-15,2021-06-09,05:20:00,Active,49.453560,-114.275509,,GCKI,Regulus satrapa,Golden-crowned Kinglet,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,2.3,6.77kHz to 9.01kHz,2.58,,,,,,,,,BEAVER MINES,Transcribed,1257.00m,7km,7.50,15.20,11.30,,,3.40,,BEAVER MINES,1257.00m,7km,7.70,5.70,87,0.00,32,6,,87.48,,,NA,,,Merlin - indigo bunting?,,P-P10-2-15_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,2.4,1.91kHz to 5.23kHz,0.75,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,2.6,3.04kHz to 10.60kHz,3.89,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,3.4,2.52kHz to 10.93kHz,3.64,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,Light,None,Light,None,1,bprobinson@live.ca,Confident,1,Song,3.5,0.98kHz to 6.40kHz,1.95,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,4.5,0.42kHz to 4.16kHz,0.95,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,R-P15-19-103,2021-06-09,05:20:00,Active,55.262500,-113.481770,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,1,Song,4.6,0.98kHz to 5.56kHz,1.89,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,35km,8.60,17.90,13.20,,,4.10,,PLEASANT VIEW,649.00m,35km,9.40,8.40,93,0.00,8,14,,,,,NA,,,,,R-P15-19-103_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,None,Light,None,Light,None,2,bprobinson@live.ca,Confident,1,Song,5.2,1.87kHz to 4.48kHz,1.36,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,2,Gill Holmes,Confident,1,Song,5.8,1.59kHz to 6.72kHz,3.71,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,Light,None,Light,None,2,bprobinson@live.ca,Confident,1,Song,6.2,3.41kHz to 6.07kHz,2.89,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,LCSP,Ammospiza leconteii,Le Conte's Sparrow,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,6.3,5.98kHz to 10.41kHz,1.40,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,COYE,Geothlypis trichas,Common Yellowthroat,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,6.7,1.68kHz to 7.42kHz,2.65,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,Light,None,Light,None,3,bprobinson@live.ca,Confident,1,Song,7.0,2.66kHz to 4.39kHz,3.33,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,P-P10-2-15,2021-06-09,05:20:00,Active,49.453560,-114.275509,,EVGR,Coccothraustes vespertinus,Evening Grosbeak,AVES,3m 1SPR,None,None,None,None,None,2,Hannah Phillips,To Be Checked,1,Call,8.1,1.63kHz to 10.65kHz,1.04,,,,,,,,,BEAVER MINES,Transcribed,1257.00m,7km,7.50,15.20,11.30,,,3.40,,BEAVER MINES,1257.00m,7km,7.70,5.70,87,0.00,32,6,,87.48,,,NA,,,Merlin - indigo bunting?,flight call,P-P10-2-15_20210609_052000.wav,t
Edge Communities,BU,R-P15-19-103,2021-06-09,05:20:00,Active,55.262500,-113.481770,,BRCR,Certhia americana,Brown Creeper,AVES,3m 1SPR,None,None,None,None,None,1,Nola Sheets,Confident,1,Song,8.8,4.53kHz to 7.80kHz,1.45,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,35km,8.60,17.90,13.20,,,4.10,,PLEASANT VIEW,649.00m,35km,9.40,8.40,93,0.00,8,14,,,,,NA,,,,,R-P15-19-103_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,COYE,Geothlypis trichas,Common Yellowthroat,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,9.0,1.63kHz to 7.84kHz,2.49,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,P-P10-2-15,2021-06-09,05:20:00,Active,49.453560,-114.275509,,AMRO,Turdus migratorius,American Robin,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,10.8,1.49kHz to 4.48kHz,4.65,,,,,,,,,BEAVER MINES,Transcribed,1257.00m,7km,7.50,15.20,11.30,,,3.40,,BEAVER MINES,1257.00m,7km,7.70,5.70,87,0.00,32,6,,87.48,,,NA,,,Merlin - indigo bunting?,,P-P10-2-15_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,RWBL,Agelaius phoeniceus,Red-winged Blackbird,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,11.4,0.09kHz to 5.28kHz,1.79,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,2,Gill Holmes,Confident,1,Song,12.8,1.87kHz to 9.53kHz,1.65,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,COYE,Geothlypis trichas,Common Yellowthroat,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,2,Gill Holmes,Confident,1,Song,12.9,1.91kHz to 7.00kHz,2.30,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,3,Gill Holmes,Confident,1,Song,14.0,1.73kHz to 5.46kHz,3.56,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,TRES,Tachycineta bicolor,Tree Swallow,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,16.5,1.77kHz to 5.84kHz,9.41,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,P-P10-2-15,2021-06-09,05:20:00,Active,49.453560,-114.275509,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Hannah Phillips,Confident,1,Song,17.5,3.04kHz to 5.00kHz,1.73,,,,,,,,,BEAVER MINES,Transcribed,1257.00m,7km,7.50,15.20,11.30,,,3.40,,BEAVER MINES,1257.00m,7km,7.70,5.70,87,0.00,32,6,,87.48,,,NA,,,Merlin - indigo bunting?,,P-P10-2-15_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,Light,None,Light,None,4,bprobinson@live.ca,Confident,1,Song,20.4,2.57kHz to 3.92kHz,2.60,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,None,Light,None,Light,None,1,bprobinson@live.ca,Confident,1,Non-vocal,20.9,0.05kHz to 11.25kHz,5.15,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,R-P15-19-103,2021-06-09,05:20:00,Active,55.262500,-113.481770,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,2,Nola Sheets,Confident,1,Song,22.3,1.87kHz to 4.39kHz,2.95,,,,,,,,,PLEASANT VIEW,Transcribed,649.00m,35km,8.60,17.90,13.20,,,4.10,,PLEASANT VIEW,649.00m,35km,9.40,8.40,93,0.00,8,14,,,,,NA,,,,,R-P15-19-103_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,2,Gill Holmes,Confident,1,Song,22.4,2.89kHz to 9.71kHz,3.25,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,,P-P5-23-8_20210609_052000.wav,t
Edge Communities,BU,H-E0-7-29,2021-06-09,05:20:00,Active,52.768880,-115.052206,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,Light,None,Light,None,5,bprobinson@live.ca,Confident,1,Song,27.5,2.43kHz to 4.58kHz,3.14,,,,,,,,,ROCKY MTN HOUSE (AUT),Transcribed,988.20m,40km,3.00,14.90,9.00,,,1.60,,ROCKY MTN HOUSE (AUT),988.20m,40km,3.80,3.60,99,0.00,12,8,,90.32,,,NA,,,,,H-E0-7-29_20210609_052000.wav,t
Edge Communities,BU,R-P15-23-13,2021-06-09,05:20:00,Active,56.046210,-115.348824,,AMRO,Turdus migratorius,American Robin,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,Confident,1,Song,27.8,1.59kHz to 5.37kHz,2.64,,,,,,,,,RED EARTH,Transcribed,546.00m,56km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,56km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,Industrial noise was really bad.,,R-P15-23-13_20210609_052000.wav,t
Edge Communities,BU,P-P5-23-8,2021-06-09,05:20:00,Active,56.036460,-115.343392,,UNPA, ,Unidentified Passerine,AVES,3m 1SPR,None,None,Heavy,Heavy,Both Sides Extra Static,1,Gill Holmes,To Be Checked,1,Call,30.5,0.19kHz to 3.04kHz,5.80,,,,,,,,,RED EARTH,Transcribed,546.00m,57km,1.70,16.40,9.10,,,8.50,,RED EARTH,546.00m,57km,3.90,2.70,92,0.00,32,6,,95.55,,,NA,,,,"I think it may be a CAJA, but I am not sure.. I recognize the call.",P-P5-23-8_20210609_052000.wav,t
